Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
573202,"The Matarese Countdown (Matarese, #2)",Robert Ludlum Stephen Gilpin,"Gilpin, Robert Ludlum Stephen",,"=""0752858459""","=""9780752858456""",0,3.90,Orion Publishing Group,Paperback,576,2004,1997,,2020/03/07,to-read,to-read (#218),to-read,,,,0,0
31231,"The Matarese Circle (Matarese, #1)",Robert Ludlum,"Ludlum, Robert",,"=""0752858556""","=""9780752858555""",0,4.07,Orion Paperbacks,Paperback,544,2004,1979,,2020/03/07,to-read,to-read (#217),to-read,,,,0,0
31933375,"The Bourne Initiative (Jason Bourne, #14)",Eric Van Lustbader,"Lustbader, Eric Van",,"=""1455598011""","=""9781455598014""",0,3.82,Grand Central Publishing,ebook,432,2017,2017,,2020/03/07,to-read,to-read (#215),to-read,,,,0,0
29775887,"The Bourne Enigma (Jason Bourne, #13)",Eric Van Lustbader,"Lustbader, Eric Van",,"=""1455597945""","=""9781455597949""",0,3.85,Grand Central Publishing,Hardcover,420,2016,2016,,2020/03/07,to-read,to-read (#214),to-read,,,,0,0
18656238,"The Bourne Ascendancy (Jason Bourne, #12)",Eric Van Lustbader,"Lustbader, Eric Van",,"=""1455577537""","=""9781455577538""",0,3.93,Grand Central Publishing,Hardcover,454,2014,2014,,2020/03/07,to-read,to-read (#213),to-read,,,,0,0
18759910,"The Bourne Retribution (Jason Bourne, #11)",Eric Van Lustbader,"Lustbader, Eric Van",Robert Ludlum,"=""1409149242""","=""9781409149248""",0,4.02,Orion Publishing,Paperback,432,2013,2013,,2020/03/07,to-read,to-read (#212),to-read,,,,0,0
12988988,"The Bourne Imperative (Jason Bourne, #10)",Eric Van Lustbader,"Lustbader, Eric Van",,"=""0446564478""","=""9780446564472""",0,3.90,Grand Central Publishing,Hardcover,435,2012,2012,,2020/03/07,to-read,to-read (#211),to-read,,,,0,0
7144426,"The Bourne Objective (Jason Bourne, #8)",Eric Van Lustbader,"Lustbader, Eric Van",,"=""0446539813""","=""9780446539814""",0,4.08,Grand Central Publishing,Hardcover,437,2010,2010,,2020/03/07,to-read,to-read (#209),to-read,,,,0,0
9682791,"The Bourne Dominion (Jason Bourne, #9)",Eric Van Lustbader,"Lustbader, Eric Van",,"=""0446564443""","=""9780446564441""",0,3.94,Grand Central Publishing,Hardcover,421,2011,2011,,2020/03/07,to-read,to-read (#210),to-read,,,,0,0
5327061,"The Bourne Deception (Jason Bourne, #7)",Eric Van Lustbader,"Lustbader, Eric Van",,"=""0446539821""","=""9780446539821""",0,4.03,Grand Central Publishing,Hardcover,423,2009,2009,,2020/03/07,to-read,to-read (#208),to-read,,,,0,0
2590991,"The Bourne Sanction (Jason Bourne, #6)",Eric Van Lustbader,"Lustbader, Eric Van",Robert Ludlum,"=""0446539864""","=""9780446539869""",0,3.90,Grand Central Publishing,Hardcover,484,2008,2008,,2020/03/07,to-read,to-read (#207),to-read,,,,0,0
70087,"The Bourne Betrayal (Jason Bourne, #5)",Eric Van Lustbader,"Lustbader, Eric Van",,"=""0446580376""","=""9780446580373""",0,3.90,Warner Books,Hardcover,486,2007,2007,,2020/03/07,to-read,to-read (#206),to-read,,,,0,0
31259,"The Bourne Ultimatum (Jason Bourne, #3)",Robert Ludlum,"Ludlum, Robert",,"=""0752858491""","=""9780752858494""",0,4.07,Orion,Mass Market Paperback,725,2004,1990,,2020/03/07,to-read,to-read (#205),to-read,,,,0,0
15769,"The Bourne Supremacy (Jason Bourne, #2)",Robert Ludlum,"Ludlum, Robert",,"=""0752863886""","=""9780752863887""",0,4.11,Orion,Mass Market Paperback,688,2004,1986,,2020/03/07,to-read,to-read (#204),to-read,,,,0,0
2043256,"The Thirteenth Skull (Alfred Kropp, #3)",Rick Yancey,"Yancey, Rick",,"=""1599901145""","=""9781599901145""",0,3.91,Bloomsbury USA Childrens,Hardcover,304,2008,2008,,2020/03/07,to-read,to-read (#203),to-read,,,,0,0
670339,"The Extraordinary Adventures of Alfred Kropp (Alfred Kropp, #1)",Rick Yancey,"Yancey, Rick",,"=""1582346933""","=""9781582346939""",0,3.76,Bloomsbury USA Childrens,Hardcover,375,2005,2005,,2020/03/07,to-read,to-read (#201),to-read,,,,0,0
384565,"The Seal of Solomon (Alfred Kropp, #2)",Rick Yancey,"Yancey, Rick",,"=""1599900459""","=""9781599900452""",0,3.89,Bloomsbury USA Childrens,Hardcover,336,2007,2007,,2020/03/07,to-read,to-read (#202),to-read,,,,0,0
13260751,"The Final Descent (The Monstrumologist, #4)",Rick Yancey,"Yancey, Rick",,"=""1442451556""","=""9781442451551""",0,3.80,Simon Schuster Books for Young Readers,ebook,320,2013,2013,,2020/03/07,to-read,to-read (#200),to-read,,,,0,0
9955669,"The Isle of Blood (The Monstrumologist, #3)",Rick Yancey,"Yancey, Rick",,"=""1416984526""","=""9781416984528""",0,4.23,Simon & Schuster Books for Young Readers,Hardcover,538,2011,2011,,2020/03/07,to-read,to-read (#199),to-read,,,,0,0
7775755,"The Curse of the Wendigo (The Monstrumologist, #2)",Rick Yancey,"Yancey, Rick",,"=""141698450X""","=""9781416984504""",0,4.17,Simon & Schuster Books for Young Readers,Hardcover,424,2010,2010,,2020/03/07,to-read,to-read (#198),to-read,,,,0,0
6457229,"The Monstrumologist (The Monstrumologist, #1)",Rick Yancey,"Yancey, Rick",,"=""1416984488""","=""9781416984481""",0,3.91,Simon & Schuster Books for Young Readers,Hardcover,434,2009,2009,,2020/03/07,to-read,to-read (#197),to-read,,,,0,0
33554,Duel,Richard Matheson,"Matheson, Richard","Ray Bradbury, Stephen King","=""0312878265""","=""9780312878269""",0,4.03,Tor Books,Paperback,400,2003,1971,,2020/03/07,to-read,to-read (#196),to-read,,,,0,0
3547311,Road Rage,Richard Matheson,"Matheson, Richard","Stephen King, Joe Hill, Stephen Lang","=""0061726354""","=""9780061726354""",0,3.92,HarperAudio,Audio CD,120,2009,2009,,2020/03/07,to-read,to-read (#195),to-read,,,,0,0
33549,The Shrinking Man,Richard Matheson,"Matheson, Richard",,"=""0575074639""","=""9780575074637""",0,3.78,Gollancz / Orion ,Paperback,201,2002,1956,,2020/03/07,to-read,to-read (#194),to-read,,,,0,0
581126,Somewhere In Time,Richard Matheson,"Matheson, Richard",,"=""0312868863""","=""9780312868864""",0,3.85,Tor Books,Paperback,316,1999,1975,,2020/03/07,to-read,to-read (#193),to-read,,,,0,0
33544,"Nightmare at 20,000 Feet: Horror Stories",Richard Matheson,"Matheson, Richard",Stephen King,"=""0312878273""","=""9780312878276""",0,4.07,Tor Books,Paperback,336,2002,2002,,2020/03/07,to-read,to-read (#192),to-read,,,,0,0
33555,What Dreams May Come,Richard Matheson,"Matheson, Richard",,"=""0765308703""","=""9780765308702""",0,3.95,Tor Books,Paperback,288,2004,1978,,2020/03/07,to-read,to-read (#191),to-read,,,,0,0
33553,A Stir of Echoes,Richard Matheson,"Matheson, Richard",,"=""0765308711""","=""9780765308719""",0,3.86,Tor Books,Paperback,224,2000,1958,,2020/03/07,to-read,to-read (#190),to-read,,,,0,0
33547,Hell House,Richard Matheson,"Matheson, Richard",,"=""0727860992""","=""9780727860996""",0,3.75,Severn House,Hardcover,301,2004,1971,,2020/03/07,to-read,to-read (#189),to-read,,,,0,0
17624976,"Rasputin's Shadow (Templar, #4)",Raymond Khoury,"Khoury, Raymond",,"=""0525953132""","=""9780525953135""",0,3.69,Dutton,Hardcover,416,2013,2013,,2020/03/07,to-read,to-read (#188),to-read,,,,0,0
25809834,"The End Game (Templar, #5)",Raymond Khoury,"Khoury, Raymond",,"=""140914383X""","=""9781409143833""",0,3.92,Orion,Hardcover,416,2016,2014,,2020/03/07,to-read,to-read (#187),to-read,,,,0,0
10794693,"The Devil's Elixir (Templar, #3)",Raymond Khoury,"Khoury, Raymond",,"=""0525952438""","=""9780525952435""",0,3.75,Dutton,Hardcover,384,2011,2011,,2020/03/07,to-read,to-read (#186),to-read,,,,0,0
41556895,"The Desolations of Devil's Acre (Miss Peregrine's Peculiar Children, #6)",Ransom Riggs,"Riggs, Ransom",,"=""0735231540""","=""""",0,4.23,Dutton Books for Young Readers,Kindle Edition,528,2021,2021,,2020/03/07,to-read,to-read (#185),to-read,,,,0,0
41556894,"The Conference of the Birds (Miss Peregrine's Peculiar Children, #5)",Ransom Riggs,"Riggs, Ransom",,"=""""","=""9780735231511""",0,4.09,Dutton Books for Young Readers,ebook,400,2020,2020,,2020/03/07,to-read,to-read (#184),to-read,,,,0,0
32943032,"A Map of Days (Miss Peregrine's Peculiar Children, #4)",Ransom Riggs,"Riggs, Ransom",,"=""""","=""9780735231481""",0,4.12,Dutton Books for Young Readers,ebook,496,2018,2018,,2020/03/07,to-read,to-read (#183),to-read,,,,0,0
43201777,"Ice Cold Heart (Monkeewrench, #10)",P.J. Tracy,"Tracy, P.J.",,"=""0241345820""","=""9780241345825""",0,4.13,Michael Joseph,Hardcover,384,2019,2019,,2020/03/07,to-read,to-read (#182),to-read,,,,0,0
39786551,"The Guilty Dead (Monkeewrench, #9)",P.J. Tracy,"Tracy, P.J.",,"=""1683318587""","=""9781683318583""",0,4.09,Crooked Lane Books,Hardcover,325,2018,2018,,2020/03/07,to-read,to-read (#181),to-read,,,,0,0
32956364,"Nothing Stays Buried (Monkeewrench, #8)",P.J. Tracy,"Tracy, P.J.",,"=""0735212457""","=""9780735212459""",0,4.14,G.P. Putnam's Sons,Hardcover,308,2017,2017,,2020/03/07,to-read,to-read (#180),to-read,,,,0,0
27774621,"The Sixth Idea (Monkeewrench, #7)",P.J. Tracy,"Tracy, P.J.",,"=""0399169350""","=""9780399169359""",0,3.98,G.P. Putnam's Sons,Hardcover,306,2016,2016,,2020/03/07,to-read,to-read (#179),to-read,,,,0,0
13593923,"Off the Grid (Monkeewrench, #6)",P.J. Tracy,"Tracy, P.J.",,"=""0399158049""","=""9780399158049""",0,3.87,G.P. Putnam's Sons,Hardcover,320,2012,2012,,2020/03/07,to-read,to-read (#178),to-read,,,,0,0
44784,"Snow Blind (Monkeewrench, #4)",P.J. Tracy,"Tracy, P.J.",,"=""039915339X""","=""9780399153396""",0,3.96,Putnam Adult,Hardcover,320,2006,2006,,2020/03/07,to-read,to-read (#176),to-read,,,,0,0
5967294,"Shoot to Thrill (Monkeewrench, #5)",P.J. Tracy,"Tracy, P.J.",,"=""0399155201""","=""9780399155208""",0,3.96,G.P. Putnam's Sons,Hardcover,308,2010,2010,,2020/03/07,to-read,to-read (#177),to-read,,,,0,0
44783,"Monkeewrench (Monkeewrench, #1)",P.J. Tracy,"Tracy, P.J.",,"=""045121157X""","=""9780451211576""",0,4.12,G.P. Putnam's Sons,Mass Market Paperback,421,2004,2003,,2020/03/07,to-read,to-read (#175),to-read,,,,0,0
31817749,"The Stone Sky (The Broken Earth, #3)",N.K. Jemisin,"Jemisin, N.K.",,"=""""","=""""",0,4.35,Orbit,Paperback,416,2017,2017,,2020/03/07,to-read,to-read (#174),to-read,,,,0,0
22609467,Spring Remains,Mons Kallentoft,"Kallentoft, Mons",,"=""1451642717""","=""9781451642711""",0,3.70,Emily Bestler Books/Washington Square Press,Paperback,480,2015,2010,,2020/03/07,to-read,to-read (#173),to-read,,,,0,0
16130425,Summer Death (Malin Fors #2),Mons Kallentoft,"Kallentoft, Mons",,"=""1451642547""","=""9781451642544""",0,3.58,Atria/Emily Bestler Books,Hardcover,464,2013,2008,,2020/03/07,to-read,to-read (#172),to-read,,,,0,0
40191743,Haiganu. Tristețea zeilor,Marian Coman,"Coman, Marian",,"=""""","=""""",0,0.0,TBD,Paperback,,,,,2020/03/07,to-read,to-read (#171),to-read,,,,0,0
34909432,"Haiganu. Furia Oarbă (Haiganu, #2)",Marian Coman,"Coman, Marian","Andrei Moldovan, Mihai Ionașcu, Ana-Maria Arsene","=""6069364074""","=""9786069364079""",0,4.35,HAC!BD,Paperback,240,2017,2017,,2020/03/07,to-read,to-read (#170),to-read,,,,0,0
49211059,Inima cedează ultima,Margaret Atwood,"Atwood, Margaret",Irina Negrea,"=""""","=""9786067106398""",2,3.40,ART,Hardcover,496,2019,2013,,2020/03/02,to-read,to-read (#71),to-read,,,,0,0
23197534,"Solitude Creek (Kathryn Dance, #4)",Jeffery Deaver,"Deaver, Jeffery",,"=""1455517151""","=""9781455517152""",0,3.91,Grand Central Publishing,Hardcover,456,2015,2015,,2020/03/07,to-read,to-read (#169),to-read,,,,0,0
12988640,"XO (Kathryn Dance, #3)",Jeffery Deaver,"Deaver, Jeffery",,"=""""","=""""",0,3.79,Simon & Schuster,Hardcover,385,2012,2012,,2020/03/07,to-read,to-read (#168),to-read,,,,0,0
1050383,"The Sleeping Doll (Kathryn Dance, #1)",Jeffery Deaver,"Deaver, Jeffery",,"=""034083384X""","=""9780340833841""",0,3.94,Hodder & Stoughton,Hardcover,448,2007,2007,,2020/03/07,to-read,to-read (#167),to-read,,,,0,0
36040518,"The Cutting Edge (Lincoln Rhyme, #14)",Jeffery Deaver,"Deaver, Jeffery",,"=""1455536423""","=""9781455536429""",0,4.06,Grand Central Publishing,Hardcover,434,2018,2018,,2020/03/07,to-read,to-read (#166),to-read,,,,0,0
31423445,"The Burial Hour (Lincoln Rhyme, #13)",Jeffery Deaver,"Deaver, Jeffery",,"=""1455536377""","=""9781455536375""",0,3.87,Grand Central Publishing,Hardcover,480,2017,2017,,2020/03/07,to-read,to-read (#165),to-read,,,,0,0
28602068,"The Deliveryman (Lincoln Rhyme, #11.5)",Jeffery Deaver,"Deaver, Jeffery",,"=""""","=""""",0,3.86,Grand Central Publishing,Kindle Edition,75,2016,2016,,2020/03/07,to-read,to-read (#164),to-read,,,,0,0
15791551,"A Textbook Case (Lincoln Rhyme, #9.5)",Jeffery Deaver,"Deaver, Jeffery",,"=""1455526835""","=""9781455526833""",0,3.93,Grand Central Publishing,Kindle Edition,45,2013,2013,,2020/03/07,to-read,to-read (#163),to-read,,,,0,0
44032726,"Criss Cross (Alex Cross, #27)",James Patterson,"Patterson, James",,"=""1473563046""","=""9781473563049""",0,4.26,Cornerstone Digital,Kindle Edition,400,2019,2019,,2020/03/07,to-read,to-read (#162),to-read,,,,0,0
42286254,"Target: Alex Cross (Alex Cross, #26)",James Patterson,"Patterson, James",,"=""""","=""""",0,4.11,"Little, Brown and Company",Hardcover,414,2018,2018,,2020/03/07,to-read,to-read (#161),to-read,,,,0,0
34522506,"The People vs. Alex Cross (Alex Cross, #25)",James Patterson,"Patterson, James",,"=""""","=""""",0,4.23,"Little, Brown and Company",Kindle Edition,432,2017,2017,,2020/03/07,to-read,to-read (#160),to-read,,,,0,0
33540631,"Detective Cross (Alex Cross, #24.5)",James Patterson,"Patterson, James",,"=""""","=""""",0,4.11,BookShots,Kindle Edition,145,2017,2017,,2020/03/07,to-read,to-read (#160),to-read,,,,0,0
28936152,"Cross the Line (Alex Cross, #24)",James Patterson,"Patterson, James",,"=""1784752029""","=""9781784752026""",0,4.08,Arrow,Paperback,400,2016,2016,,2020/03/07,to-read,to-read (#159),to-read,,,,0,0
28925608,"Cross Kill (Alex Cross, #24.4)",James Patterson,"Patterson, James",,"=""0316317144""","=""9780316317146""",0,3.94,BookShots,Paperback,113,2016,,,2020/03/07,to-read,to-read (#158),to-read,,,,0,0
25066591,"Cross Justice (Alex Cross, #23)",James Patterson,"Patterson, James",,"=""0316407135""","=""9780316407137""",0,4.26,"Little, Brown and Company",Hardcover,528,2015,2015,,2020/03/07,to-read,to-read (#157),to-read,,,,0,0
13521299,"Alex Cross, Run (Alex Cross, #20)",James Patterson,"Patterson, James",,"=""0316097527""","=""9780316097529""",0,4.10,"Little, Brown and Company",Kindle Edition,416,2013,2013,,2020/03/07,to-read,to-read (#156),to-read,,,,0,0
13097901,"Merry Christmas, Alex Cross (Alex Cross, #19)",James Patterson,"Patterson, James",,"=""0316210730""","=""9780316210737""",0,3.92,"Little, Brown & Co.",Paperback,352,2012,2012,,2020/03/07,to-read,to-read (#155),to-read,,,,0,0
10343389,"Kill Alex Cross (Alex Cross, #18)",James Patterson,"Patterson, James","Andre Braugher, Zach Grenier","=""1846057647""","=""9781846057649""",0,4.06,Century,Hardcover,375,2011,2011,,2020/03/07,to-read,to-read (#154),to-read,,,,0,0
7856305,"Cross Fire (Alex Cross, #17)",James Patterson,"Patterson, James",,"=""031603617X""","=""9780316036177""",0,4.11,"Little, Brown and Company",Hardcover,356,2010,2010,,2020/03/07,to-read,to-read (#153),to-read,,,,0,0
6405929,"I, Alex Cross (Alex Cross, #16)",James Patterson,"Patterson, James",,"=""0316018783""","=""9780316018784""",0,4.04,"Little, Brown and Company",Hardcover,400,2009,2009,,2020/03/07,to-read,to-read (#152),to-read,,,,0,0
552887,"Double Cross (Alex Cross, #13)",James Patterson,"Patterson, James",,"=""0316015059""","=""9780316015059""",0,4.04,Little Brown and Company,Hardcover,389,2007,2007,,2020/03/07,to-read,to-read (#150),to-read,,,,0,0
1713912,"Cross Country (Alex Cross, #14)",James Patterson,"Patterson, James",,"=""0316024643""","=""9780316024648""",0,3.88,"Little, Brown and Company",Hardcover,480,2008,2008,,2020/03/07,to-read,to-read (#151),to-read,,,,0,0
84736,"Mary, Mary (Alex Cross, #11)",James Patterson,"Patterson, James",,"=""0446619035""","=""9780446619035""",0,3.99,Warner Vision,Mass Market Paperback,413,2006,2005,,2020/03/07,to-read,to-read (#149),to-read,,,,0,0
13151,"London Bridges (Alex Cross, #10)",James Patterson,"Patterson, James",,"=""0446613355""","=""9780446613354""",0,3.96,Vision,Mass Market Paperback,403,2005,2004,,2020/03/07,to-read,to-read (#148),to-read,,,,0,0
6588,"The Big Bad Wolf  (Alex Cross, #9)",James Patterson,"Patterson, James",,"=""0446610224""","=""9780446610223""",0,4.03,Warner Books Inc,Paperback,400,2004,2003,,2020/03/07,to-read,to-read (#147),to-read,,,,0,0
53625,"Four Blind Mice (Alex Cross, #8)",James Patterson,"Patterson, James",,"=""0747266921""","=""9780747266921""",0,4.03,Headline Book Publishing,Paperback,416,2003,2002,,2020/03/07,to-read,to-read (#146),to-read,,,,0,0
79379,"Violets Are Blue (Alex Cross, #7)",James Patterson,"Patterson, James",,"=""0446611212""","=""9780446611213""",0,3.99,Grand Central Publishing,Hardcover,391,2002,2001,,2020/03/07,to-read,to-read (#145),to-read,,,,0,0
79378,"Roses Are Red (Alex Cross, #6)",James Patterson,"Patterson, James",,"=""0446605484""","=""9780446605489""",0,4.07,Warner Vision,Mass Market Paperback,416,2001,2000,,2020/03/07,to-read,to-read (#144),to-read,,,,0,0
13143,"Pop Goes the Weasel (Alex Cross, #5)",James Patterson,"Patterson, James",,"=""0446608815""","=""9780446608817""",0,4.03,TIme Warner Books,Mass Market Paperback,461,1999,1999,,2020/03/07,to-read,to-read (#143),to-read,,,,0,0
21436,"Cat & Mouse (Alex Cross, #4)",James Patterson,"Patterson, James",,"=""""","=""""",0,4.02,"Little, Brown  and Company",Hardcover,416,1997,1997,,2020/03/07,to-read,to-read (#142),to-read,,,,0,0
13145,"Along Came a Spider (Alex Cross, #1)",James Patterson,"Patterson, James",,"=""0446692638""","=""9780446692632""",0,4.13,Grand Central Publishing,Paperback,449,2003,1993,,2020/03/07,to-read,to-read (#141),to-read,,,,0,0
13140,"Jack & Jill (Alex Cross, #3)",James Patterson,"Patterson, James",,"=""0446692654""","=""9780446692656""",0,3.99,Grand Central Publishing,Paperback,466,2003,1996,,2020/03/07,to-read,to-read (#140),to-read,,,,0,0
13148,"Kiss the Girls (Alex Cross, #2)",James Patterson,"Patterson, James",,"=""0446677388""","=""9780446677387""",0,3.99,Warner Books,Paperback,481,2000,1995,,2020/03/07,to-read,to-read (#139),to-read,,,,0,0
6085820,"Order in Chaos (Templar Trilogy, #3)",Jack Whyte,"Whyte, Jack",,"=""0399155775""","=""9780399155772""",0,3.95,Putnam Adult,Hardcover,560,2009,2009,,2020/03/07,to-read,to-read (#138),to-read,,,,0,0
1650462,"Standard of Honor (Templar Trilogy, #2)",Jack Whyte,"Whyte, Jack",,"=""0670045144""","=""9780670045143""",0,3.89,Viking Canada,Hardcover,540,2007,2007,,2020/03/07,to-read,to-read (#137),to-read,,,,0,0
17274667,"Metro 2033 (Metro, #1)",Dmitry Glukhovsky,"Glukhovsky, Dmitry",,"=""1481845705""","=""9781481845700""",0,4.02,Gollancz,Paperback,458,2013,2002,,2020/03/07,to-read,to-read (#136),to-read,,,,0,0
33113864,"Metro 2035 (Metro, #3)",Dmitry Glukhovsky,"Glukhovsky, Dmitry",Andrew Bromfield,"=""1539930726""","=""9781539930723""",0,3.94,CreateSpace Independent Publishing Platform,Paperback,497,2016,2015,,2020/03/07,to-read,to-read (#135),to-read,,,,0,0
6667916,"Metro 2034 (Metro, #2)",Dmitry Glukhovsky,"Glukhovsky, Dmitry",M. David Drevs,"=""3453533011""","=""9783453533011""",0,3.51,Heyne,Paperback,526,2009,2009,,2020/03/07,to-read,to-read (#134),to-read,,,,0,0
25367162,"The Ghosts of Altona (Jan Fabel, #7)",Craig Russell,"Russell, Craig",,"=""1780874928""","=""9781780874920""",0,4.05,Quercus,Hardcover,432,2015,2015,,2020/03/07,to-read,to-read (#133),to-read,,,,0,0
10593415,"A Fear Of Dark Water (Jan Fabel, #6)",Craig Russell,"Russell, Craig",,"=""0091921465""","=""9780091921460""",0,3.86,Hutchinson,Hardcover,352,2012,2011,,2020/03/07,to-read,to-read (#132),to-read,,,,0,0
7054697,"The Valkyrie Song (Jan Fabel, #5)",Craig Russell,"Russell, Craig",,"=""0091921449""","=""9780091921446""",0,4.07,Hutchinson Radius,Hardcover,416,2009,2009,,2020/03/07,to-read,to-read (#131),to-read,,,,0,0
